topicIdx,short,conf,usercode,created,long,version,mode,key,wordNum,duration,randomImage_idx
41,fall of saddam,4,FG3174NE,2015-03-04T04:24:33,the end of saddam's hussein's life,4,word,5823570584272896,5,69,4
17,law,4,2SGV802I,2015-03-03T06:57:57,the law of the land,4,word,5824791160291328,20,13,2
24,Football,4,724KJX1J,2015-03-05T18:48:45,Different parts of the american football sport,4,topic-in-a-box,5825443726884864,10,41,3
11,Knowledge of People,4,3F94G7NS,2015-03-06T15:10:35,"People, how much or how little do you know about them?",4,wordcloud,5825625457688576,5,52,4
45,cars,4,BNZZ8R3P,2015-03-03T06:55:47,cars creators,4,wordcloud,5826482303664128,20,11,3
11,Random words.,3,41W7CE6D,2015-03-05T18:06:34,"All them words are completely random, does not make sense at all.",4,word,5827046286557184,20,50,4
34,Nature ,4,N48YLF3H,2015-03-04T20:55:25,The weather during winter in the northern states is often very icy. ,4,wordcloud,5827680867975168,5,32,3
27,indian fashion,4,2VENZH0D,2015-03-05T16:20:18,report on fashion in india,4,wordcloud,5828020707262464,5,17,1
34,Alaska ,3,XSMB9KGX,2015-03-03T03:04:36,The alaskan terrain ,4,topic-in-a-box,5828277331558400,20,38,5
47,Regulatory Entities,4,BYHIGTQE,2015-03-05T16:16:10,"This is a concept of governance in which we all must navigate or ""deal"" with in some sense in or everyday lives.",4,word,5828901712429056,10,162,2
6,War with Iraq,4,3KWZGK3O,2015-03-04T05:49:17,International controversy during Bush's adminstration regarding the strategy and politics with the war in Iraq,4,word,5830597687640064,20,112,5
22,Family,4,4RGF5TVJ,2015-03-04T18:15:34,Family consistes of children and mother and parents,4,topic-in-a-box,5830757138300928,5,29,2
34,Park during snow,4,0T91DRN3,2015-03-05T15:04:35,A local park was affected by a winter snow storm leading to downed trees and an iced over river. ,4,histogram,5830882497658880,10,84,2
29,False advertising,4,PXSPP2SF,2015-03-05T16:08:00,An article is reporting on false claims in advertising.,4,wordcloud,5831404604620800,20,30,2
14,Medical Research,4,NEKCG1LU,2015-03-03T12:04:18,Medical research evaluates drugs to treat larger health conditions.,4,topic-in-a-box,5831790883241984,5,36,4
48,Baseball team,3,6H5MYHAE,2015-03-05T21:37:53,This is talking about a contract with a baseball team,4,histogram,5832086162243584,5,22,3
26,Musical,5,YLGOPZE9,2015-03-05T17:46:44,Musically related concepts involved in performance. ,4,word,5833304322342912,5,52,4
29,False Advertising,5,LBMODTT1,2015-03-05T15:10:59,The article is about companies using misleading advertising for their products or services.,4,histogram,5834154725867520,10,25,3
39,ENVIRONMENT ,5,6W8WJ6UW,2015-03-05T17:52:27,ENVIRONMENTAL FUND INFORMATION INCLUDING INFORMATION ON OIL INDUSTRY.,4,wordcloud,5835040562872320,10,72,2
37,Politics,3,1BV7G3RL,2015-03-05T16:49:32,Balance of political power in US.,4,histogram,5836003172417536,5,83,3
30,Terrorism,5,BW3JWFB2,2015-03-05T13:09:10,The threat of terrorism in the United States.,4,wordcloud,5837343202213888,5,31,2
33,People,3,JJ4XENET,2015-03-07T12:56:36,People being better over years.,4,topic-in-a-box,5838045966237696,5,107,4
36,construction and development,4,H70VGWC9,2015-03-05T21:05:30,These words represent articles discussing the building construction and development.,4,topic-in-a-box,5838751414616064,10,61,3
20,Geographical,4,BYHIGTQE,2015-03-05T16:16:10,The different sizes or scope of geographical/territorial spheres of influence,4,word,5839489075249152,10,169,2
3,religion,2,KULYXEK5,2015-03-05T18:08:19,Something about a church or religion,4,histogram,5839920182591488,10,56,5
41,Saddam Hussein Execution,5,5P3JFI9A,2015-03-06T00:12:00,A descption of the Saddam Hussein execution and how it relates to the government.,4,histogram,5840107013668864,5,59,1
48,baseball contract team,4,J55T8XUF,2015-03-05T20:38:42,Sport related article relating to player contracts,4,wordcloud,5843940271980544,5,22,4
22,a family,3,XLZQLPUJ,2015-03-03T06:41:38,a family is usually build up of a home of people who love each other,4,histogram,5844015165472768,5,35,1
42,Sadness,4,59HI2T9M,2015-03-04T14:14:27,A man's wife died suddenly and he is grief stricken,4,topic-in-a-box,5844246825271296,5,25,3
29,advertisements,3,W7JPLFG3,2015-03-03T06:50:15,Words associated with advertising,4,topic-in-a-box,5846901383495680,5,85,5
26,jazz music,3,YWBC5DBD,2015-03-03T07:14:09,Jazz music is played in a band.,4,wordcloud,5847133043294208,5,32,5
33,non-profit charity,4,C30IZ7L3,2015-03-06T04:20:54,these words are probably used to describe a non-profit charity,4,topic-in-a-box,5847348865400832,10,73,1
1,Spitzer's insurance role,2,G20ZNL8X,2015-03-07T16:32:19,Eliot Spitzer got a lot of good accomplished before he lost his public reputation in a sex scandal.,4,topic-in-a-box,5849197311950848,5,41,1
19,Review of Author,5,O7TYH8TA,2015-03-06T14:40:58,This is a review written about the book and its author.,4,histogram,5849436756377600,20,78,5
4,avenue,4,SB8GMFK7,2015-03-06T00:00:20,tomorrow we will drive on west avenue ,4,wordcloud,5849873500864512,5,33,4
2,Media,4,BW3JWFB2,2015-03-05T13:09:10,The amount of viewers and listeners to different forms of media,4,wordcloud,5850174417010688,5,28,2
40,Basketball the sport,4,NHEXVV3Y,2015-03-05T16:14:57,The game of throwing a ball in a hoop to score points.,4,wordcloud,5850680417845248,5,25,5
13,MAN,4,50JL2MEQ,2015-03-05T04:19:34,POLICE OF FICERS KILLED A MAN YESTERDAY,4,word,5851179439357952,5,122,4
15,Expression,4,9HLEKMD2,2015-03-04T18:19:25,Expression can come in many forms of art,4,histogram,5852391157006336,10,24,1
42,belove wife died,3,T97RXE52,2015-03-04T05:44:40,his beloved wife died,4,word,5852442159742976,5,36,1
2,News,5,LPCF11IS,2015-03-05T21:49:24,These are various forms of news.,4,topic-in-a-box,5853051239792640,20,14,4
3,religion,3,RUH643FD,2015-03-05T16:38:24,Possibly interactions between roman catholic and jewish faith communities?,4,wordcloud,5853790511038464,20,56,2
4,Directions,3,U5WLB6VB,2015-03-06T21:22:38,"The bus that travels from east to west will not be in service tomorrow, while the bus that goes up the avenue north and south will have limited service.",4,histogram,5854408986329088,5,169,4
27,Indian designer fashions,5,ZQ0EBHPD,2015-03-09T01:45:48,This is an article about some designer's collection who is using Indian motifs in their designs.  ,4,wordcloud,5855053231423488,10,57,1
11,social media,4,0ICA7K31,2015-03-08T01:18:46,Liking or disliking people on social media.,4,topic-in-a-box,5855289991495680,5,113,5
42,important times,3,BIMBMQBP,2015-03-03T09:08:57,These are times that are sentimentally meaningful.,4,histogram,5856890672119808,10,47,4
34,winter weather,4,3J8AU92A,2015-03-05T23:28:42,the park  looks pretty in winter time ,4,word,5857270776725504,10,63,1
49,China Transportation.,5,4ER7ZDG9,2015-03-05T18:54:16,The story most likely revolves around the train and transportation issues in Hong Kong.,4,wordcloud,5857501362782208,5,27,1
0,cook,4,HMI8SN20,2015-03-09T02:01:22,barbq recipes,4,histogram,5857792883687424,10,32,4
9,mountain sports,2,H61UPBIN,2015-03-03T07:38:05,Female mexican mountain sports.,4,wordcloud,5858754956361728,20,40,1
38,US Open,4,LIV4F0PR,2015-03-05T16:39:44,The US Open is a large tennis match in which many players compete.,4,topic-in-a-box,5860628098973696,10,94,2
22,Family,5,TG7AL2WG,2015-03-05T18:34:22,A story about a family.,4,histogram,5860809829777408,10,55,5
46,college schedule,3,AXH10FOS,2015-03-05T16:22:50,reporting on various schedules for students in college,4,topic-in-a-box,5862230658646016,20,28,2
43,Young Marriage,2,SS86RXB8,2015-03-05T13:07:16,Young individuals are more likely to have children right away,4,wordcloud,5863205079351296,10,38,5
19,English History Books,3,H40KBT31,2015-03-05T16:45:41,These words describe english history books.,4,word,5863489889370112,20,49,5
6,Presidential address.,4,0KY1L9V4,2015-03-04T04:58:43,Bush's plan for invading Iraq.,4,word,5865345315241984,20,39,3
49,TRANSPORTATION,3,YYTAN1YT,2015-03-03T22:41:26,HOW AMERICA IS RANKING WITH CERTAIN ISSUES,4,word,5865941510389760,20,46,5
12,computers,4,3SU6L9UU,2015-03-05T13:06:03,jargon for different computer terms,4,word,5866588976709632,20,21,2
20,City officials of Long Island.,4,HSX56ZVE,2015-03-03T07:10:15,Talking about the mayor and other city officials of Long Island.,4,wordcloud,5866975255330816,10,101,4
27,fashion,4,G7S0JNB8,2015-03-05T17:54:12,Fashion designers inspired by historical garments.,4,topic-in-a-box,5867270534332416,20,31,4
2,television,4,QQL26AZN,2015-03-08T04:40:25,This is about news.,4,word,5867766603055104,5,40,3
24,Football playoffs,3,J045J0Y7,2015-03-09T02:02:00,The colts lose to the patriots in a controversial game. ,4,histogram,5868272603889664,20,46,1
40,Sports,4,C1D6ZX6Q,2015-03-05T16:18:18,A recount of the previous nights hockey and basketball.,4,word,5868488694431744,20,61,2
6,Internet searches,4,YSCPRKNA,2015-03-04T19:08:54,Most common internet searches from 2001-2009.,4,histogram,5868781825949696,10,104,5
32,Obituary,4,7AFZHK3D,2015-03-05T16:03:12,These tags are relevant to someone passing away.,4,histogram,5870224934961152,5,53,4
39,fossil fuel efficiency,4,8XKRTVIK,2015-03-05T17:57:25,Discussions on the efficiency and poverty-lifting properties of fossil fuels.,4,histogram,5870755900293120,5,52,2
48,Yankees Player Contracts,4,PRTHHSCO,2015-03-05T13:12:46,Overview of all the contracts entered in by Yankees players.,4,wordcloud,5871187544506368,10,35,1
49,Chinese transportation,5,ZXCTPUG7,2015-03-09T04:06:48,Comparing public transportation in China to other places,4,topic-in-a-box,5871564964757504,10,49,5
32,death,2,IFJUSSVT,2015-03-05T17:28:57,A person's death may affect others in their family.,4,word,5873935786704896,5,20,5
47,economics and law,4,3H4JOSE5,2015-03-05T14:52:02,money and how it flows through the country legally,4,word,5874673447337984,20,43,1
14,New medicine,4,TIIZXX06,2015-03-05T19:32:36,There is research being done on a new experimental medicine.,4,wordcloud,5875291385757696,5,35,4
32,Death,3,0O0T6CGL,2015-03-03T07:43:53,An author's death is described,4,word,5876008913731584,20,567,3
45,Cars,5,M3M4X6C0,2015-03-05T15:10:35,The article is about various brands of vehicles,4,histogram,5878402015821824,10,42,1
13,Officers Killed,4,UNKUHUQN,2015-03-03T08:23:34,A man killed police officers yesterday.,4,word,5879014317096960,5,25,4
12,Software versus online,2,3GJVJVNL,2015-03-04T06:12:40,Software company is affected by the online technology and internet.,4,word,5879199537561600,10,124,4
12,Technology,4,NBDWGDVJ,2015-03-04T18:25:17,The internet consists of companies and communication,4,topic-in-a-box,5882085755584512,20,29,3
40,Basketball teams,5,TK70V6JJ,2015-03-04T17:00:37,Basketball teams versus other teams in the seasons and their players.,4,word,5882317415383040,10,53,1
9,Olympic sports,4,B8R8L816,2015-03-03T13:58:34,The article is an overview of olympic sports.,4,word,5882725168840704,20,83,2
42,obituary,4,CAFM97LJ,2015-03-03T07:16:33,an announcement of a death along with information about the funeral.,4,wordcloud,5882937501286400,20,58,5
49,Chinese-Canadian immigrants,5,MTFW8SR6,2015-03-05T05:46:49,"Chinese immigrants, especially from Hong Kong, are a major strain on public transit in Canada.",4,wordcloud,5884353498316800,20,88,1
23,Relationships,3,Q66H4TPS,2015-03-07T18:14:54,"Things that describe situations, emotions, feelings and things relating to different types of relationships.",4,histogram,5884696021958656,20,117,5
21,public issue,3,AGPCLK8S,2015-03-05T13:35:39,news about public issue.,4,topic-in-a-box,5884862720376832,5,29,3
12,Connectivity,4,RP4MTO0J,2015-03-05T18:11:22,How the internet is expanding the ability to connect to people regardless of distance.,4,wordcloud,5885358789099520,5,32,5
22,Something related to families,1,7N4VF1Q1,2015-03-04T10:55:24,Something related to families?,4,histogram,5885565484400640,10,18,5
34,winter weather,4,XMAOHOQ7,2015-03-05T21:18:32,These words are from articles discussing winter weather and possibly how to prepare for it.,4,topic-in-a-box,5885864789934080,10,35,4
44,art,3,OTVGSWNL,2015-03-03T07:24:47,A variety of art that can include performances in theater or music.,4,histogram,5886374011994112,10,80,5
17,us supreme court,4,FG3174NE,2015-03-04T04:24:33,the highest court in the country,4,word,5886921083453440,5,147,4
21,public opinion,3,2O6HZ403,2015-03-05T13:20:37,The concepts is related to public opinion on a topic.,4,topic-in-a-box,5888348086337536,10,87,5
16,job,4,5XN93F9T,2015-03-05T16:44:39,working sucks,4,wordcloud,5889807301476352,10,6,2
1,Legislature,3,QOVY0SGN,2015-03-06T20:50:54,Legislature of state governments involving health and insurance.,4,wordcloud,5891121829904384,20,71,2
32,Soldier Biography Review,3,N5MGY4AG,2015-03-05T14:59:41,Book about the life and trials of an american soldier,4,wordcloud,5891527972749312,10,89,3
46,Free ,3,O7TYH8TA,2015-03-06T14:40:58,"This refers to all the free, events to students , and it represents The Theater of the Arts.",4,histogram,5892685734871040,20,360,5
47,government,3,RBE0X6UY,2015-03-05T15:43:43,government and any form or rules at the end of the year,4,histogram,5892883571802112,10,37,1
12,online internet video,4,ZDGCTDRI,2015-03-05T18:10:27,a place where all internet media is gathered.,4,wordcloud,5893417221488640,10,26,3
1,state healthe insurance,3,R3CS9NMF,2015-03-05T16:31:55,Opinions on state health insurance.,4,wordcloud,5893853965975552,20,126,4
11,actions,1,84BG5PUZ,2015-03-03T12:25:50,Actions people perform.,4,topic-in-a-box,5895159904468992,5,50,3
9,Winter Olympics,3,ZX8X6WLX,2015-03-06T01:33:15,The article is about international sports competitions or training for such events.,4,histogram,5895812471062528,20,38,5
9,world ski mountain,2,O3YL8D4T,2015-03-09T04:08:44,How the world views people who ski across the skates,4,histogram,5895994201866240,5,120,1
48,major league contracts,4,2KKCZTSC,2015-03-03T06:59:21,major league baseball contracts are so large ,4,histogram,5896371622117376,5,38,4
28,Iran's nuclear ambitions,4,DEJKBGVE,2015-03-03T03:26:47,What are various countries doing about Iran's nuclear plans?,4,topic-in-a-box,5896422624854016,20,294,3
9,SKI INFORMATION ,4,1EDZH5VP,2015-03-05T17:58:22,SKI AND MOUNTAIN INFORMATION AROUND THE WORLD ,4,word,5898389451440128,5,80,4
15,movies,4,KV36ELES,2015-03-03T11:08:02,a film created and screened in a theater,4,wordcloud,5898646075736064,10,42,2
9,Sports,5,JKQ59QYO,2015-03-06T07:20:52,"Olympic events involving different sports, nations and groups. ",4,topic-in-a-box,5898674261458944,20,38,1
39,Venezuelan oil,4,UR3KGOOV,2015-03-05T18:05:04,environmental and economic impact of Venezuelan oil industry,4,topic-in-a-box,5899270456606720,20,87,4
5,hotel food,4,E7C3HZA9,2015-03-05T14:59:29,In cities good restaurants and bars can be in hotels.,4,word,5899917922926592,5,104,5
32,Martin Luther KIng,1,DSEU7SUD,2015-03-05T15:16:11,He was a civil rights leader.,4,wordcloud,5901481827893248,5,20,5
36,New Park,3,HC8RXI0I,2015-03-05T17:50:24,A city is building a new park that will have buildings for events.,4,topic-in-a-box,5901773348798464,10,38,4
41,Sadam's Death,5,15Q9J1CT,2015-03-04T13:12:55,Story about Hussein's death by hanging and it's impact,4,histogram,5902159627419648,20,72,3
5,finding good hotel,4,GH19ISEG,2015-03-06T17:10:28,This seems like terms related to finding a safe hotel in an unfamiliar place.,4,topic-in-a-box,5902454906421248,20,47,5
34,Outdoors,4,EENMHJ14,2015-03-08T06:52:26,These describe the outdoors in the winter.,4,topic-in-a-box,5904001094647808,20,62,3
33,people opinion better,2,J55T8XUF,2015-03-05T20:38:42,Gauging people's opinions about something,4,wordcloud,5905409307049984,5,28,4
31,Date Night Restaurants,4,1FJL4PD5,2015-03-06T00:42:53,These articles suggested restaurants that would be good for dates. ,4,histogram,5905940272381952,20,22,2
26,Jazz music,4,1PZS2VCS,2015-03-05T19:30:28,Discussion of jazz music and it's influences.,4,histogram,5906371916595200,20,25,4
17,judicial,4,0QHM0WV1,2015-03-05T16:02:48,report on courtroom happenings,4,histogram,5907711946391552,5,34,3
43,gender identity ,2,XSMB9KGX,2015-03-03T03:04:35,being able to cope with ones gender,4,topic-in-a-box,5908018499682304,20,45,5
20,jersey city mayor,5,TGKB3W2I,2015-03-06T14:26:17,mayor of jersey city,4,topic-in-a-box,5909120158793728,20,25,1
34,Seasonal changing.,4,XZ5JAPDT,2015-03-05T17:51:17,The seasons are changing and this can be seen in nature.,4,wordcloud,5909857819426816,20,33,3
